,occur_id,status,hours_program_total,pop_served_list,impact_area,impact_outcome,opportunity_name,schedule_type,reg_type,location,start_date_time,end_date_time,opportunity_coordinator,opportunity_coordinator_email,vol_leader_need,max_attend,min_attend,vol_confirmed,vol_in_need,num_attend,num_not_attend,hours_occur_total,opportunity_record_id
340,OC-028717,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","16/10/2020, 10:00 am","16/10/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
341,OC-028718,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","23/10/2020, 10:00 am","23/10/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
342,OC-028719,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","30/10/2020, 10:00 am","30/10/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrE9
343,OC-028733,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","3/10/2020, 12:00 pm","3/10/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,4.0,1.0,4.0,0.0,16.0,a0N2y000001zrE9
344,OC-028734,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","10/10/2020, 12:00 pm","10/10/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a0N2y000001zrE9
345,OC-028735,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","17/10/2020, 12:00 pm","17/10/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,a0N2y000001zrE9
346,OC-028736,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","24/10/2020, 12:00 pm","24/10/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,a0N2y000001zrE9
347,OC-028740,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","18/10/2020, 1:00 pm","18/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,a0N2y000001zrE9
348,OC-028738,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","4/10/2020, 1:00 pm","4/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,5.0,0.0,4.0,1.0,16.0,a0N2y000001zrE9
349,OC-028739,Active,75.0,['Animals'],Animal Welfare ,,Youth Opportunity: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","11/10/2020, 1:00 pm","11/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,a0N2y000001zrE9
350,OC-028625,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","20/9/2020, 1:00 pm","20/9/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,4.0,1.0,2.0,2.0,8.0,a0N2y000001zrT4
351,OC-028626,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","27/9/2020, 1:00 pm","27/9/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,5.0,0.0,5.0,0.0,20.0,a0N2y000001zrT4
352,OC-028623,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","19/9/2020, 12:00 pm","19/9/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,3.0,2.0,2.0,1.0,8.0,a0N2y000001zrT4
353,OC-028624,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","26/9/2020, 12:00 pm","26/9/2020, 4:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,5.0,1.0,4.0,1.0,3.0,1.0,12.0,a0N2y000001zrT4
354,OC-028620,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","22/9/2020, 11:30 am","22/9/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrT4
355,OC-028621,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","23/9/2020, 11:30 am","23/9/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,2.0,0.0,2.0,0.0,8.0,a0N2y000001zrT4
356,OC-028622,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","24/9/2020, 11:30 am","24/9/2020, 3:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,a0N2y000001zrT4
357,OC-028618,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","21/9/2020, 10:00 am","21/9/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,2.0,0.0,2.0,0.0,8.0,a0N2y000001zrT4
358,OC-028619,Active,68.0,['Animals'],Animal Welfare ,,Serve-a-thon: Help at animal shelter in Yuen Long,Date & Time Specific,Sign Up,"MCCC, Yuen Long","25/9/2020, 10:00 am","25/9/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,a0N2y000001zrT4
359,OC-028632,Canceled,0.0,['Environmental education'],Civic & Community,,Serve-A-Thon: Farming Experience Day with your families,Date & Time Specific,Sign Up,"Hohk, Yuen Long","26/9/2020, 1:15 pm","26/9/2020, 5:00 pm",,afitlovesanji@126.com,0.0,27.0,1.0,24.0,3.0,0.0,0.0,0.0,a0N2y000001zsXb
360,OC-028756,Pending,0.0,,Civic & Community,,Self-Reported Volunteer Hours,To Be Scheduled,Express Interest,Self-Reporting Unique Location,"10/9/2020, 10:39 am","10/9/2020, 11:39 am",,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a0N2y00000205QJ
361,OC-028759,Active,67.5,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Deliver care packages for isolating elderly in Kwai Chung,Date & Time Specific,Sign Up,SAGE Kwai Chung Elderly Centre,"26/9/2020, 9:00 am","26/9/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,8.0,1.0,8.0,0.0,7.0,1.0,35.0,a0N2y00000205SK
362,OC-028757,Active,67.5,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Deliver care packages for isolating elderly in Kwai Chung,Date & Time Specific,Sign Up,SAGE Kwai Chung Elderly Centre,"25/9/2020, 10:00 am","25/9/2020, 12:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,7.0,3.0,7.0,0.0,17.5,a0N2y00000205SK
363,OC-028758,Active,67.5,['Elderly'],Assistance and Support for Elderly,,Serve-A-Thon: Deliver care packages for isolating elderly in Kwai Chung,Date & Time Specific,Sign Up,SAGE Kwai Chung Elderly Centre,"25/9/2020, 2:00 pm","25/9/2020, 4:30 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,6.0,4.0,6.0,0.0,15.0,a0N2y00000205SK
364,OC-028762,Pending,0.0,,Civic & Community,,Self-Reported Volunteer Hours,To Be Scheduled,Express Interest,Self-Reporting Unique Location,"14/9/2020, 3:48 pm","14/9/2020, 4:48 pm",,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a0N2y0000020DD2
365,OC-028764,Active,64.0,['Women'],Empowerment and Support for Domestic and Migrant Workers ,,Serve-a-thon: Outreach to domestic workers and distribute the giveaway packets,Date & Time Specific,Sign Up,"HELP, Central","20/9/2020, 10:00 am","20/9/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,10.0,0.0,9.0,1.0,36.0,a0N2y0000020DKX
366,OC-028763,Active,64.0,['Women'],Empowerment and Support for Domestic and Migrant Workers ,,Serve-a-thon: Outreach to domestic workers and distribute the giveaway packets,Date & Time Specific,Sign Up,"HELP, Central","19/9/2020, 10:00 am","19/9/2020, 2:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,7.0,3.0,7.0,0.0,28.0,a0N2y0000020DKX
367,OC-028765,Active,30.0,['Children and youth'],Education and Empowerment for Children and Youth ,,Training session: Virtual storytelling for hospitalized children (Bilingual),Date & Time Specific,Sign Up,"Playright, Virtual Volunteering","10/10/2020, 10:00 am","10/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,25.0,1.0,16.0,9.0,0.0,0.0,0.0,a0N2y0000020EB4
368,OC-028766,Active,30.0,"['Children and youth', ' People with disabilities']",Education and Empowerment for Children and Youth ,,Training session: Virtual storytelling for hospitalized children (English),Date & Time Specific,Sign Up,"Playright, Virtual Volunteering","10/10/2020, 10:00 am","10/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,25.0,1.0,23.0,2.0,0.0,0.0,0.0,a0N2y0000020EF6
369,OC-028773,Pending,0.0,,Civic & Community,,Self-Reported Volunteer Hours,To Be Scheduled,Express Interest,Self-Reporting Unique Location,"16/9/2020, 2:53 pm","16/9/2020, 3:53 pm",,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,a0N2y0000020JR5
370,OC-028777,Active,18.5,['Elderly'],Assistance and Support for Elderly,,Phone call support to 1 elderly individual [PRE-TRAINED VOLUNTEERS ONLY],Date & Time Specific,Sign Up,"Un Chau Neighbourhood Elderly Centre, Virtual Volunteering","19/10/2020, 8:00 am","19/10/2020, 8:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,50.0,1.0,37.0,13.0,0.0,0.0,0.0,a0N2y0000020JTo
371,OC-028774,Active,18.5,['Elderly'],Assistance and Support for Elderly,,Phone call support to 1 elderly individual [PRE-TRAINED VOLUNTEERS ONLY],Date & Time Specific,Sign Up,"Un Chau Neighbourhood Elderly Centre, Virtual Volunteering","28/9/2020, 8:00 am","28/9/2020, 8:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,50.0,1.0,37.0,13.0,37.0,0.0,18.5,a0N2y0000020JTo
372,OC-028775,Active,18.5,['Elderly'],Assistance and Support for Elderly,,Phone call support to 1 elderly individual [PRE-TRAINED VOLUNTEERS ONLY],Date & Time Specific,Sign Up,"Un Chau Neighbourhood Elderly Centre, Virtual Volunteering","5/10/2020, 8:00 am","5/10/2020, 8:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,50.0,1.0,37.0,13.0,0.0,0.0,0.0,a0N2y0000020JTo
373,OC-028776,Active,18.5,['Elderly'],Assistance and Support for Elderly,,Phone call support to 1 elderly individual [PRE-TRAINED VOLUNTEERS ONLY],Date & Time Specific,Sign Up,"Un Chau Neighbourhood Elderly Centre, Virtual Volunteering","12/10/2020, 8:00 am","12/10/2020, 8:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,50.0,1.0,37.0,13.0,0.0,0.0,0.0,a0N2y0000020JTo
374,OC-028819,Active,18.5,['Elderly'],Assistance and Support for Elderly,,Phone call support to 1 elderly individual [PRE-TRAINED VOLUNTEERS ONLY],Date & Time Specific,Sign Up,"Un Chau Neighbourhood Elderly Centre, Virtual Volunteering","19/10/2020, 8:30 am","19/10/2020, 10:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,a0N2y0000020JTo
375,OC-028778,Active,4.0,['Elderly'],Civic & Community,,Youth Empowered: Create gift cards for the elderly (Virtual Volunteering),Date & Time Specific,Sign Up,"Harmony Garden, Virtual Volunteering","5/10/2020, 8:00 am","5/10/2020, 12:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,30.0,1.0,27.0,3.0,1.0,0.0,4.0,a0N2y0000020K1a
376,OC-029105,Pending,4.0,['Elderly'],Civic & Community,,Youth Empowered: Create gift cards for the elderly (Virtual Volunteering),Date & Time Specific,Sign Up,"Harmony Garden, Virtual Volunteering","28/10/2020, 5:00 pm","28/10/2020, 7:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,a0N2y0000020K1a
377,OC-028849,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"14/10/2020, 2:30 pm","14/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f5d
378,OC-028850,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"21/10/2020, 2:30 pm","21/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,a0N2y0000020f5d
379,OC-028851,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"28/10/2020, 2:30 pm","28/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,a0N2y0000020f5d
380,OC-028852,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"8/10/2020, 2:30 pm","8/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f5d
381,OC-028853,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"15/10/2020, 2:30 pm","15/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,a0N2y0000020f5d
382,OC-028854,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"22/10/2020, 2:30 pm","22/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,a0N2y0000020f5d
383,OC-028856,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"9/10/2020, 2:30 pm","9/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,a0N2y0000020f5d
384,OC-028857,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"16/10/2020, 2:30 pm","16/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f5d
385,OC-028840,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"5/10/2020, 2:30 pm","5/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,a0N2y0000020f5d
386,OC-028842,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"19/10/2020, 2:30 pm","19/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f5d
387,OC-028844,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"6/10/2020, 2:30 pm","6/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f5d
388,OC-028845,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"13/10/2020, 2:30 pm","13/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f5d
389,OC-028846,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"20/10/2020, 2:30 pm","20/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f5d
390,OC-028847,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"27/10/2020, 2:30 pm","27/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f5d
391,OC-028848,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in SSP Kitchen,Date & Time Specific,Sign Up,Food Angel SSP,"7/10/2020, 2:30 pm","7/10/2020, 5:00 pm",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f5d
392,OC-028860,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","5/10/2020, 9:00 am","5/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f6g
393,OC-028861,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","12/10/2020, 9:00 am","12/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,a0N2y0000020f6g
394,OC-028862,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","19/10/2020, 9:00 am","19/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f6g
395,OC-028864,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","6/10/2020, 9:00 am","6/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,a0N2y0000020f6g
396,OC-028865,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","13/10/2020, 9:00 am","13/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f6g
397,OC-028866,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","20/10/2020, 9:00 am","20/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,a0N2y0000020f6g
398,OC-028867,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","27/10/2020, 9:00 am","27/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
399,OC-028868,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","7/10/2020, 9:00 am","7/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
400,OC-028869,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","14/10/2020, 9:00 am","14/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
401,OC-028870,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","21/10/2020, 9:00 am","21/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
402,OC-028872,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","8/10/2020, 9:00 am","8/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f6g
403,OC-028879,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","30/10/2020, 9:00 am","30/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,a0N2y0000020f6g
404,OC-028874,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","22/10/2020, 9:00 am","22/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f6g
405,OC-028875,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","29/10/2020, 9:00 am","29/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,a0N2y0000020f6g
406,OC-028876,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","9/10/2020, 9:00 am","9/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,a0N2y0000020f6g
407,OC-028877,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","16/10/2020, 9:00 am","16/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f6g
408,OC-028878,Active,16.5,"['Environmental education', ' Hunger & homelessness']",Hunger & Homelessness ,,Youth Opportunities: Preparing food ingredients and meal boxes in Harvest Mill,Date & Time Specific,Sign Up,"Food Angel, Kwun Tong","23/10/2020, 9:00 am","23/10/2020, 11:30 am",HandsOn Hong Kong,hohk@handsonhongkong.org,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,a0N2y0000020f6g
